Muestra	Gene	Locus_Tag	Producto	Cobertura
58_S8	tcsA	lmo1388	CD4+ T cell-stimulating antigen, lipoprotein	0.084967
58_S8	nusA	lmo1322	transcription elongation factor NusA	0.084229
58_S8	rplC	lmo2632	50S ribosomal protein L3	0.082935
58_S8		lmo1611	aminopeptidase	0.072829
58_S8	lepA	lmo1479	GTP-binding protein LepA	0.066338
58_S8		lmo2848	L-rhamnose isomerase	0.061905
58_S8	pgm	lmo2456	phosphoglyceromutase	0.060784
58_S8	guaB	lmo2758	inosine-monophosphate dehydrogenase	0.050546
58_S8	asnC	lmo1896	asparaginyl-tRNA synthetase	0.046512
58_S8	ileS	lmo2019	isoleucyl-tRNA synthetase	0.041983
58_S8		lmo0039	carbamate kinase	0.041534
58_S8	priA	lmo1824	primosome assembly protein PriA	0.040151
58_S8	pdhC	lmo1054	dihydrolipoamide acetyltransferase	0.037378
58_S8	rpoA	lmo2606	DNA-directed RNA polymerase subunit alpha	0.036093
58_S8	clpC	lmo0232	endopeptidase Clp ATP-binding chain C	0.035772
58_S8	argS	lmo2561	arginyl-tRNA synthetase	0.031175
58_S8	ftsZ	lmo2032	cell division protein FtsZ	0.029838
58_S8	ilvD	lmo1983	dihydroxy-acid dehydratase	0.027778
58_S8	carB	lmo1835	carbamoyl-phosphate synthetase	0.021807
58_S8	uvrC	lmo1234	excinuclease ABC subunit C	0.019348
58_S8		lmo1027	hypothetical protein	0.018018
58_S8		lmo0841	calcium-transporting ATPase	0.012121
58_S8	clpE	lmo0997	ATP-dependent protease	0.011971
59_S9	tuf	lmo2653	elongation factor Tu	4.322363
59_S9	rplB	lmo2629	50S ribosomal protein L2	1.576414
59_S9		lmo0536	6-phospho-beta-glucosidase	0.433333
59_S9	fus	lmo2654	elongation factor G	0.352998
59_S9	dnaK	lmo1473	molecular chaperone DnaK	0.336596
59_S9	rpsS	lmo2628	30S ribosomal protein S19	0.326087
59_S9		lmo1097a	hypothetical protein	0.297980
59_S9		lmo1081	glucose-1-phosphate thymidyl transferase	0.238426
59_S9	atpA	lmo2531	ATP synthase F0F1 subunit alpha	0.215609
59_S9	rplA	lmo0249	50S ribosomal protein L1	0.197962
59_S9	pdhA	lmo1052	pyruvate dehydrogenase subunit E1 alpha	0.180593
59_S9		lmo1978	glucose-6-phosphate 1-dehydrogenase	0.152750
59_S9		lmo1391	sugar ABC transporter permease	0.140295
59_S9		lmo2511	hypothetical protein	0.139037
59_S9	eno	lmo2455	phosphopyruvate hydratase	0.127132
59_S9	rplS	lmo1787	50S ribosomal protein L19	0.116959
59_S9	lepA	lmo1479	GTP-binding protein LepA	0.102522
59_S9	pflB	lmo1406	pyruvate formate-lyase	0.053387
59_S9	tsf	lmo1657	elongation factor Ts	0.047619
59_S9	metS	lmo0177	methionyl-tRNA synthetase	0.043675
59_S9		lmo1875	ABC transporter ATP-binding protein	0.030688
59_S9	leuS	lmo1660	leucyl-tRNA synthetase	0.024907
59_S9	secY	lmo2612	preprotein translocase subunit SecY	0.020882
59_S9	ffh	lmo1801	signal recognition particle protein Ffh	0.019259
59_S9	clpC	lmo0232	endopeptidase Clp ATP-binding chain C	0.017886
60_S10	tuf	lmo2653	elongation factor Tu	30.929958
60_S10	rplB	lmo2629	50S ribosomal protein L2	24.807461
60_S10	rpmJ	lmo2609	50S ribosomal protein L36	20.477478
60_S10	rpsS	lmo2628	30S ribosomal protein S19	14.221014
60_S10	rpsB	lmo1658	30S ribosomal protein S2	6.226238
60_S10	rplA	lmo0249	50S ribosomal protein L1	6.026201
60_S10	atpA	lmo2531	ATP synthase F0F1 subunit alpha	5.919973
60_S10	fus	lmo2654	elongation factor G	5.790408
60_S10	rpsJ	lmo2633	30S ribosomal protein S10	3.898693
60_S10		lmo2511	hypothetical protein	3.623886
60_S10	pdhA	lmo1052	pyruvate dehydrogenase subunit E1 alpha	3.148248
60_S10		lmo1391	sugar ABC transporter permease	3.101266
60_S10	dnaK	lmo1473	molecular chaperone DnaK	3.072866
60_S10	rpsH	lmo2618	30S ribosomal protein S8	3.070707
60_S10	eno	lmo2455	phosphopyruvate hydratase	2.330233
60_S10	rpmA	lmo1540	50S ribosomal protein L27	2.090278
60_S10	atpD	lmo2529	ATP synthase F0F1 subunit beta	1.878083
60_S10	pflB	lmo1406	pyruvate formate-lyase	1.790040
60_S10	tsf	lmo1657	elongation factor Ts	1.634921
60_S10	pgk	lmo2458	phosphoglycerate kinase	1.600168
60_S10		lmo1978	glucose-6-phosphate 1-dehydrogenase	1.124236
60_S10		lmo2703	hypothetical protein	1.104762
60_S10	gap	lmo2459	glyceraldehyde-3-phosphate dehydrogenase	1.029762
60_S10		lmo1875	ABC transporter ATP-binding protein	0.860317
60_S10	rpoB	lmo0258	DNA-directed RNA polymerase subunit beta	0.789977
60_S10	rpsK	lmo2607	30S ribosomal protein S11	0.710594
60_S10	rplT	lmo1783	50S ribosomal protein L20	0.708684
60_S10		lmo1097a	hypothetical protein	0.621212
60_S10	gatB	lmo1754	aspartyl/glutamyl-tRNA amidotransferase subunit B	0.606443
60_S10	rpsM	lmo2608	30S ribosomal protein S13	0.446281
60_S10	PdhB	lmo1053	pyruvate dehydrogenase subunit E1 beta	0.356923
60_S10		lmo1853	heavy metal-transporting ATPase	0.334690
60_S10	rplK	lmo0248	50S ribosomal protein L11	0.295508
60_S10	rplX	lmo2621	50S ribosomal protein L24	0.291262
60_S10	rplL	lmo0251	50S ribosomal protein L7/L12	0.288889
60_S10	rpoC	lmo0259	DNA-directed RNA polymerase subunit beta'	0.270053
60_S10		lmo1159	carboxysome structural protein	0.219780
60_S10		lmo2434	glutamate decarboxylase	0.203426
60_S10	leuS	lmo1660	leucyl-tRNA synthetase	0.203404
60_S10		lmo0107	ABC transporter ATP-binding protein	0.191119
60_S10	pnpA	lmo1331	polynucleotide phosphorylase	0.164592
60_S10		lmo0866	ATP-dependent RNA helicase	0.099359
60_S10	rpsE	lmo2615	30S ribosomal protein S5	0.095808
60_S10	rpoD	lmo1454	RNA polymerase sigma factor RpoD	0.089127
60_S10		lmo2215	ABC transporter ATP-binding protein	0.086667
60_S10	guaA	lmo1096	GMP synthase	0.084942
60_S10		lmo1067	GTP-binding elongation factor	0.062636
60_S10	ftsH	lmo0220	cell division protein FtsH	0.056922
60_S10		lmo1611	aminopeptidase	0.050420
60_S10	prfC	lmo0988	peptide chain release factor 3	0.044700
60_S10	prs	lmo0199	ribose-phosphate pyrophosphokinase	0.041929
60_S10	polC	lmo1320	DNA polymerase III PolC	0.032549
60_S10	groEL	lmo2068	molecular chaperone GroEL	0.021525
60_S10	infB	lmo1325	translation initiation factor IF-2	0.020967
60_S10	glpK	lmo1538	glycerol kinase	0.017438
60_S10	uvrC	lmo1234	excinuclease ABC subunit C	0.017136
60_S10	gyrA	lmo0007	DNA gyrase subunit A	0.011876
61_S11	tuf	lmo2653	elongation factor Tu	1.740084
61_S11	rplB	lmo2629	50S ribosomal protein L2	1.014440
61_S11	rpsS	lmo2628	30S ribosomal protein S19	0.771739
61_S11	rplA	lmo0249	50S ribosomal protein L1	0.567686
61_S11	rpsJ	lmo2633	30S ribosomal protein S10	0.411765
61_S11	eno	lmo2455	phosphopyruvate hydratase	0.310853
61_S11	rpsB	lmo1658	30S ribosomal protein S2	0.310576
61_S11	fus	lmo2654	elongation factor G	0.303117
61_S11	atpA	lmo2531	ATP synthase F0F1 subunit alpha	0.269841
61_S11	rplP	lmo2625	50S ribosomal protein L16	0.231482
61_S11		lmo2511	hypothetical protein	0.210339
61_S11	rplL	lmo0251	50S ribosomal protein L7/L12	0.180556
61_S11		lmo1978	glucose-6-phosphate 1-dehydrogenase	0.163612
61_S11		lmo1391	sugar ABC transporter permease	0.139240
61_S11	pflB	lmo1406	pyruvate formate-lyase	0.106774
61_S11	atpD	lmo2529	ATP synthase F0F1 subunit beta	0.095842
61_S11	pgk	lmo2458	phosphoglycerate kinase	0.090909
61_S11		lmo1097a	hypothetical protein	0.085859
61_S11	pdhA	lmo1052	pyruvate dehydrogenase subunit E1 alpha	0.085355
61_S11	dnaK	lmo1473	molecular chaperone DnaK	0.077760
61_S11	rpoB	lmo0258	DNA-directed RNA polymerase subunit beta	0.075169
61_S11	glyA	lmo2539	serine hydroxymethyltransferase	0.066989
61_S11	tsf	lmo1657	elongation factor Ts	0.047619
61_S11	prfC	lmo0988	peptide chain release factor 3	0.045977
61_S11	pnpA	lmo1331	polynucleotide phosphorylase	0.040572
61_S11	rplK	lmo0248	50S ribosomal protein L11	0.033097
61_S11		lmo1875	ABC transporter ATP-binding protein	0.030688
61_S11	rpoC	lmo0259	DNA-directed RNA polymerase subunit beta'	0.028032
61_S11	lepA	lmo1479	GTP-binding protein LepA	0.027412
61_S11	leuS	lmo1660	leucyl-tRNA synthetase	0.024491
61_S11		lmo1853	heavy metal-transporting ATPase	0.015830
61_S11	polC	lmo1320	DNA polymerase III PolC	0.013620
62_S12	tuf	lmo2653	elongation factor Tu	29.985655
62_S12	rplB	lmo2629	50S ribosomal protein L2	25.577618
62_S12	rpsS	lmo2628	30S ribosomal protein S19	14.195652
62_S12	rpmJ	lmo2609	50S ribosomal protein L36	12.441441
62_S12	rpsB	lmo1658	30S ribosomal protein S2	7.876841
62_S12	atpA	lmo2531	ATP synthase F0F1 subunit alpha	6.210318
62_S12	fus	lmo2654	elongation factor G	4.858034
62_S12	rplA	lmo0249	50S ribosomal protein L1	4.596798
62_S12		lmo2511	hypothetical protein	3.868093
62_S12	rpmA	lmo1540	50S ribosomal protein L27	3.229167
62_S12	dnaK	lmo1473	molecular chaperone DnaK	3.132681
62_S12		lmo1391	sugar ABC transporter permease	2.951477
62_S12	rpsH	lmo2618	30S ribosomal protein S8	2.133838
62_S12	tsf	lmo1657	elongation factor Ts	1.933107
62_S12	pdhA	lmo1052	pyruvate dehydrogenase subunit E1 alpha	1.923630
62_S12		lmo1097a	hypothetical protein	1.848485
62_S12	pgk	lmo2458	phosphoglycerate kinase	1.672559
62_S12	rpsJ	lmo2633	30S ribosomal protein S10	1.545752
62_S12	pflB	lmo1406	pyruvate formate-lyase	1.429789
62_S12		lmo1978	glucose-6-phosphate 1-dehydrogenase	1.273591
62_S12	rpsL	lmo2656	30S ribosomal protein S12	1.092457
62_S12	atpD	lmo2529	ATP synthase F0F1 subunit beta	1.031713
62_S12	eno	lmo2455	phosphopyruvate hydratase	0.913953
62_S12	rplK	lmo0248	50S ribosomal protein L11	0.884161
62_S12	rpsM	lmo2608	30S ribosomal protein S13	0.881543
62_S12		lmo1875	ABC transporter ATP-binding protein	0.810053
62_S12		lmo2703	hypothetical protein	0.723809
62_S12	rplL	lmo0251	50S ribosomal protein L7/L12	0.697222
62_S12	rpoB	lmo0258	DNA-directed RNA polymerase subunit beta	0.596847
62_S12		lmo2689a	hypothetical protein	0.567460
62_S12		lmo1853	heavy metal-transporting ATPase	0.451379
62_S12	gatB	lmo1754	aspartyl/glutamyl-tRNA amidotransferase subunit B	0.441177
62_S12	leuS	lmo1660	leucyl-tRNA synthetase	0.334579
62_S12	recA	lmo1398	recombinase A	0.200192
62_S12		lmo0107	ABC transporter ATP-binding protein	0.198426
62_S12		lmo0866	ATP-dependent RNA helicase	0.181410
62_S12	pnpA	lmo1331	polynucleotide phosphorylase	0.179806
62_S12	groEL	lmo2068	molecular chaperone GroEL	0.153137
62_S12	prfC	lmo0988	peptide chain release factor 3	0.128991
62_S12	rplD	lmo2631	50S ribosomal protein L4	0.125604
62_S12	groES	lmo2069	co-chaperonin GroES	0.102837
62_S12	rpsQ	lmo2623	30S ribosomal protein S17	0.099617
62_S12		lmo2434	glutamate decarboxylase	0.084939
62_S12	carB	lmo1835	carbamoyl-phosphate synthetase	0.080997
62_S12	tcsA	lmo1388	CD4+ T cell-stimulating antigen, lipoprotein	0.070962
62_S12		lmo0383	methylmalonate-semialdehyde dehydrogenase	0.059426
62_S12	rplW	lmo2630	50S ribosomal protein L23	0.056738
62_S12	gidA	lmo2810	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	0.056174
62_S12		lmo2411	hypothetical protein	0.055316
62_S12	glyA	lmo2539	serine hydroxymethyltransferase	0.054076
62_S12	guaB	lmo2758	inosine-monophosphate dehydrogenase	0.049180
62_S12	trmB	lmo1615	tRNA (guanine-N(7)-)-methyltransferase	0.042056
62_S12	infB	lmo1325	translation initiation factor IF-2	0.034232
62_S12	polC	lmo1320	DNA polymerase III PolC	0.024931
62_S12	thrS	lmo1559	threonyl-tRNA synthetase	0.018750
62_S12	parE	lmo1286	DNA topoisomerase IV subunit B	0.014249
63_S13	tuf	lmo2653	elongation factor Tu	7.049789
63_S13	rpmJ	lmo2609	50S ribosomal protein L36	6.378378
63_S13	rplB	lmo2629	50S ribosomal protein L2	4.706378
63_S13	rpsS	lmo2628	30S ribosomal protein S19	2.963768
63_S13	fus	lmo2654	elongation factor G	1.934772
63_S13	rpmA	lmo1540	50S ribosomal protein L27	1.604167
63_S13	atpA	lmo2531	ATP synthase F0F1 subunit alpha	1.326058
63_S13	rpsB	lmo1658	30S ribosomal protein S2	1.111111
63_S13		lmo1391	sugar ABC transporter permease	0.802743
63_S13	rpsJ	lmo2633	30S ribosomal protein S10	0.722222
63_S13		lmo2511	hypothetical protein	0.695187
63_S13	rpsH	lmo2618	30S ribosomal protein S8	0.646465
63_S13	dnaK	lmo1473	molecular chaperone DnaK	0.420337
63_S13	atpD	lmo2529	ATP synthase F0F1 subunit beta	0.412967
63_S13	gatB	lmo1754	aspartyl/glutamyl-tRNA amidotransferase subunit B	0.306723
63_S13	pgk	lmo2458	phosphoglycerate kinase	0.304714
63_S13	tsf	lmo1657	elongation factor Ts	0.285714
63_S13	pdhA	lmo1052	pyruvate dehydrogenase subunit E1 alpha	0.270440
63_S13	rplA	lmo0249	50S ribosomal protein L1	0.213974
63_S13	pflB	lmo1406	pyruvate formate-lyase	0.191117
63_S13		lmo1106	hypothetical protein	0.190768
63_S13		lmo1978	glucose-6-phosphate 1-dehydrogenase	0.173795
63_S13	rpsK	lmo2607	30S ribosomal protein S11	0.121447
63_S13	rpoB	lmo0258	DNA-directed RNA polymerase subunit beta	0.115991
63_S13	rpsM	lmo2608	30S ribosomal protein S13	0.107438
63_S13		lmo1875	ABC transporter ATP-binding protein	0.107407
63_S13	eno	lmo2455	phosphopyruvate hydratase	0.084496
63_S13	pnpA	lmo1331	polynucleotide phosphorylase	0.048409
63_S13	rplK	lmo0248	50S ribosomal protein L11	0.033097
63_S13		lmo1081	glucose-1-phosphate thymidyl transferase	0.030093
63_S13		lmo2163	oxidoreductase	0.027002
63_S13	gidA	lmo2810	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	0.024377
63_S13		lmo1611	aminopeptidase	0.024276
63_S13	uvrA	lmo2488	excinuclease ABC subunit A	0.022315
63_S13	leuS	lmo1660	leucyl-tRNA synthetase	0.022001
63_S13	rpoC	lmo0259	DNA-directed RNA polymerase subunit beta'	0.021094
63_S13		lmo1853	heavy metal-transporting ATPase	0.015830
63_S13	lepA	lmo1479	GTP-binding protein LepA	0.013706
64_S14	tuf	lmo2653	elongation factor Tu	40.993248
64_S14	rplB	lmo2629	50S ribosomal protein L2	40.264740
64_S14	rpsS	lmo2628	30S ribosomal protein S19	17.579710
64_S14	rpmJ	lmo2609	50S ribosomal protein L36	17.369370
64_S14	rpsB	lmo1658	30S ribosomal protein S2	10.243641
64_S14	atpA	lmo2531	ATP synthase F0F1 subunit alpha	9.950397
64_S14		lmo2511	hypothetical protein	6.326203
64_S14	fus	lmo2654	elongation factor G	6.027338
64_S14		lmo1391	sugar ABC transporter permease	5.772152
64_S14	pdhA	lmo1052	pyruvate dehydrogenase subunit E1 alpha	5.247978
64_S14	rplA	lmo0249	50S ribosomal protein L1	5.023290
64_S14	rpmA	lmo1540	50S ribosomal protein L27	4.461805
64_S14	rpsH	lmo2618	30S ribosomal protein S8	3.962121
64_S14	tsf	lmo1657	elongation factor Ts	2.769841
64_S14	dnaK	lmo1473	molecular chaperone DnaK	2.664492
64_S14		lmo1097a	hypothetical protein	2.560606
64_S14	pflB	lmo1406	pyruvate formate-lyase	2.335577
64_S14	gap	lmo2459	glyceraldehyde-3-phosphate dehydrogenase	2.038691
64_S14	atpD	lmo2529	ATP synthase F0F1 subunit beta	1.959126
64_S14	pgk	lmo2458	phosphoglycerate kinase	1.906566
64_S14	rpsJ	lmo2633	30S ribosomal protein S10	1.640523
64_S14	eno	lmo2455	phosphopyruvate hydratase	1.497675
64_S14		lmo1978	glucose-6-phosphate 1-dehydrogenase	1.258656
64_S14		lmo2703	hypothetical protein	1.206349
64_S14		lmo1875	ABC transporter ATP-binding protein	1.056614
64_S14	rpoB	lmo0258	DNA-directed RNA polymerase subunit beta	0.954110
64_S14	gatB	lmo1754	aspartyl/glutamyl-tRNA amidotransferase subunit B	0.751401
64_S14		lmo0107	ABC transporter ATP-binding protein	0.559303
64_S14	rpsP	lmo1797	30S ribosomal protein S16	0.503704
64_S14		lmo2689a	hypothetical protein	0.428571
64_S14	rpsM	lmo2608	30S ribosomal protein S13	0.360882
64_S14		lmo1853	heavy metal-transporting ATPase	0.347806
64_S14	leuS	lmo1660	leucyl-tRNA synthetase	0.291822
64_S14	rpsC	lmo2626	30S ribosomal protein S3	0.261468
64_S14		lmo2215	ABC transporter ATP-binding protein	0.258667
64_S14		lmo0097	PTS mannose transporter subunit IIC	0.243781
64_S14	prfC	lmo0988	peptide chain release factor 3	0.242656
64_S14	rplK	lmo0248	50S ribosomal protein L11	0.153664
64_S14	pnpA	lmo1331	polynucleotide phosphorylase	0.142001
64_S14	groEL	lmo2068	molecular chaperone GroEL	0.107626
64_S14		lmo0369	hypothetical protein	0.105997
64_S14	rplL	lmo0251	50S ribosomal protein L7/L12	0.094444
64_S14	rpoC	lmo0259	DNA-directed RNA polymerase subunit beta'	0.092423
64_S14		lmo0098	PTS mannose transporter subunit IID	0.086909
64_S14	ftsH	lmo0220	cell division protein FtsH	0.082007
64_S14	rplD	lmo2631	50S ribosomal protein L4	0.062802
64_S14		lmo0383	methylmalonate-semialdehyde dehydrogenase	0.061475
64_S14	polC	lmo1320	DNA polymerase III PolC	0.054940
64_S14	tcsA	lmo1388	CD4+ T cell-stimulating antigen, lipoprotein	0.054155
64_S14	recA	lmo1398	recombinase A	0.042146
64_S14		lmo0866	ATP-dependent RNA helicase	0.037179
64_S14	rpoA	lmo2606	DNA-directed RNA polymerase subunit alpha	0.036093
64_S14		lmo1081	glucose-1-phosphate thymidyl transferase	0.030093
64_S14	ftsZ	lmo2032	cell division protein FtsZ	0.029838
64_S14	glpK	lmo1538	glycerol kinase	0.022133
64_S14	rplW	lmo2630	50S ribosomal protein L23	0.017730
64_S14		lmo0841	calcium-transporting ATPase	0.012121
65_S15	rpsK	lmo2607	30S ribosomal protein S11	1.046512
65_S15	rpsB	lmo1658	30S ribosomal protein S2	0.974565
65_S15	tuf	lmo2653	elongation factor Tu	0.579747
65_S15	rplK	lmo0248	50S ribosomal protein L11	0.328605
65_S15	rplB	lmo2629	50S ribosomal protein L2	0.311673
65_S15	atpA	lmo2531	ATP synthase F0F1 subunit alpha	0.270503
65_S15	rplA	lmo0249	50S ribosomal protein L1	0.213974
65_S15	fus	lmo2654	elongation factor G	0.183693
65_S15	atpD	lmo2529	ATP synthase F0F1 subunit beta	0.085976
65_S15	tsf	lmo1657	elongation factor Ts	0.085034
65_S15	dnaK	lmo1473	molecular chaperone DnaK	0.083197
65_S15	pnpA	lmo1331	polynucleotide phosphorylase	0.070078
65_S15		lmo1391	sugar ABC transporter permease	0.069620
65_S15		lmo2511	hypothetical protein	0.069519
65_S15		lmo1875	ABC transporter ATP-binding protein	0.046032
65_S15	rpoB	lmo0258	DNA-directed RNA polymerase subunit beta	0.016610
65_S15	carB	lmo1835	carbamoyl-phosphate synthetase	0.010903
65_S15	leuS	lmo1660	leucyl-tRNA synthetase	0.010793
66_S16	rpmJ	lmo2609	50S ribosomal protein L36	29.063063
66_S16	tuf	lmo2653	elongation factor Tu	26.526583
66_S16	rplB	lmo2629	50S ribosomal protein L2	22.080626
66_S16	rpsS	lmo2628	30S ribosomal protein S19	12.217391
66_S16	atpA	lmo2531	ATP synthase F0F1 subunit alpha	6.513228
66_S16	rpsB	lmo1658	30S ribosomal protein S2	6.507363
66_S16	rplA	lmo0249	50S ribosomal protein L1	5.535662
66_S16		lmo2511	hypothetical protein	4.374332
66_S16	fus	lmo2654	elongation factor G	3.779377
66_S16	rpmA	lmo1540	50S ribosomal protein L27	3.625000
66_S16	rpsH	lmo2618	30S ribosomal protein S8	2.856060
